time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_usd_per_1m,output_usd_per_1m,estimated_cost_usd
2026-06-07T16:26:46,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0049,691,52,743,1.2737,2.0,8.0,0.001798
2026-06-07T16:26:47,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0050,692,54,746,1.245,2.0,8.0,0.001816
2026-06-07T16:26:48,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0051,687,64,751,1.3131,2.0,8.0,0.001886
2026-06-07T16:26:50,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0052,688,60,748,1.3882,2.0,8.0,0.001856
2026-06-07T16:26:51,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0053,703,60,763,1.3691,2.0,8.0,0.001886
2026-06-07T16:26:53,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0054,689,68,757,1.8423,2.0,8.0,0.001922
2026-06-07T16:26:54,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0055,690,64,754,1.533,2.0,8.0,0.001892
2026-06-07T16:26:56,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0056,689,71,760,2.0689,2.0,8.0,0.001946
2026-06-07T16:26:58,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0057,687,56,743,1.221,2.0,8.0,0.001822
2026-06-07T16:26:59,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0058,683,57,740,1.691,2.0,8.0,0.001822
2026-06-07T16:27:01,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0059,701,69,770,1.4366,2.0,8.0,0.001954
2026-06-07T16:27:02,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0060,702,63,765,1.332,2.0,8.0,0.001908
2026-06-07T16:27:03,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0061,691,57,748,1.2141,2.0,8.0,0.001838
2026-06-07T16:27:05,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0062,686,70,756,1.6954,2.0,8.0,0.001932
2026-06-07T16:27:06,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0063,682,78,760,1.5008,2.0,8.0,0.001988
2026-06-07T16:27:08,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0064,694,73,767,1.4492,2.0,8.0,0.001972
2026-06-07T16:27:09,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0065,701,62,763,1.3725,2.0,8.0,0.001898
2026-06-07T16:27:12,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0066,717,74,791,2.2198,2.0,8.0,0.002026
2026-06-07T16:27:13,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0067,687,61,748,1.7897,2.0,8.0,0.001862
2026-06-07T16:27:15,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0068,701,63,764,1.4009,2.0,8.0,0.001906
2026-06-07T16:27:16,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0069,709,56,765,1.3843,2.0,8.0,0.001866
2026-06-07T16:27:17,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0070,700,57,757,1.2779,2.0,8.0,0.001856
2026-06-07T16:27:20,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0071,694,77,771,2.4121,2.0,8.0,0.002004
2026-06-07T16:27:21,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0072,714,63,777,1.4188,2.0,8.0,0.001932
2026-06-07T16:27:23,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0073,695,58,753,1.3842,2.0,8.0,0.001854
2026-06-07T16:27:24,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0074,693,61,754,1.2656,2.0,8.0,0.001874
2026-06-07T16:27:25,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0075,703,71,774,1.4793,2.0,8.0,0.001974
2026-06-07T16:27:27,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0076,694,67,761,1.9277,2.0,8.0,0.001924
2026-06-07T16:27:29,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0077,681,77,758,1.7146,2.0,8.0,0.001978
2026-06-07T16:27:31,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0078,683,59,742,1.5503,2.0,8.0,0.001838
2026-06-07T16:27:32,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0079,711,62,773,1.3735,2.0,8.0,0.001918
2026-06-07T16:27:34,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0080,689,56,745,1.9984,2.0,8.0,0.001826
2026-06-07T16:27:35,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0081,690,62,752,1.5388,2.0,8.0,0.001876
2026-06-07T16:27:37,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0082,694,61,755,1.531,2.0,8.0,0.001876
2026-06-07T16:27:38,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0083,684,56,740,1.2843,2.0,8.0,0.001816
2026-06-07T16:27:40,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0084,723,67,790,1.4502,2.0,8.0,0.001982
2026-06-07T16:27:41,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0085,680,66,746,1.2511,2.0,8.0,0.001888
2026-06-07T16:27:42,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0086,692,58,750,1.4463,2.0,8.0,0.001848
2026-06-07T16:27:44,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0087,681,78,759,1.81,2.0,8.0,0.001986
2026-06-07T16:27:46,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0088,690,57,747,1.9623,2.0,8.0,0.001836
2026-06-07T16:27:48,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0089,682,55,737,1.5624,2.0,8.0,0.001804
2026-06-07T16:27:50,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0090,689,68,757,2.0373,2.0,8.0,0.001922
2026-06-07T16:27:52,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0091,681,61,742,2.2264,2.0,8.0,0.00185
2026-06-07T16:27:53,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0092,683,54,737,1.2747,2.0,8.0,0.001798
2026-06-07T16:27:55,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0093,705,63,768,1.4953,2.0,8.0,0.001914
2026-06-07T16:27:56,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0094,705,59,764,1.2869,2.0,8.0,0.001882
2026-06-07T16:27:59,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0095,695,84,779,2.6373,2.0,8.0,0.002062
2026-06-07T16:28:00,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0096,687,62,749,1.4375,2.0,8.0,0.00187
2026-06-07T16:28:02,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0097,699,68,767,1.6874,2.0,8.0,0.001942
2026-06-07T16:28:04,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0098,689,68,757,1.6401,2.0,8.0,0.001922
2026-06-07T16:28:06,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0099,686,60,746,2.3489,2.0,8.0,0.001852
2026-06-07T16:28:07,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0100,695,49,744,1.5333,2.0,8.0,0.001782
2026-06-07T16:28:09,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0101,695,55,750,1.7939,2.0,8.0,0.00183
2026-06-07T16:28:11,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0102,698,56,754,1.3071,2.0,8.0,0.001844
2026-06-07T16:28:12,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0103,701,64,765,1.676,2.0,8.0,0.001914
2026-06-07T16:28:13,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0104,705,49,754,1.1521,2.0,8.0,0.001802
2026-06-07T16:28:15,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0105,695,48,743,1.2614,2.0,8.0,0.001774
2026-06-07T16:28:16,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0106,683,49,732,1.7087,2.0,8.0,0.001758
2026-06-07T16:28:18,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0107,706,62,768,1.8341,2.0,8.0,0.001908
2026-06-07T16:28:20,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0108,684,62,746,1.8413,2.0,8.0,0.001864
2026-06-07T16:28:22,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0109,691,67,758,1.5366,2.0,8.0,0.001918
2026-06-07T16:28:23,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0110,708,57,765,1.4961,2.0,8.0,0.001872
2026-06-07T16:28:24,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0111,706,56,762,1.2881,2.0,8.0,0.00186
2026-06-07T16:28:26,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0112,696,65,761,1.813,2.0,8.0,0.001912
2026-06-07T16:28:28,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0113,690,77,767,1.4779,2.0,8.0,0.001996
2026-06-07T16:28:30,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0114,691,69,760,1.9427,2.0,8.0,0.001934
2026-06-07T16:28:31,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0115,693,57,750,1.4954,2.0,8.0,0.001842
2026-06-07T16:28:32,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0116,699,61,760,1.283,2.0,8.0,0.001886
2026-06-07T16:28:34,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0117,683,64,747,1.7778,2.0,8.0,0.001878
2026-06-07T16:28:36,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0118,692,57,749,1.5352,2.0,8.0,0.00184
2026-06-07T16:28:38,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0119,687,72,759,1.8373,2.0,8.0,0.00195
2026-06-07T16:28:39,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0120,710,61,771,1.7084,2.0,8.0,0.001908
2026-06-07T16:28:41,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0121,687,58,745,1.725,2.0,8.0,0.001838
2026-06-07T16:28:43,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0122,688,53,741,1.6363,2.0,8.0,0.0018
2026-06-07T16:28:44,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0123,697,58,755,1.371,2.0,8.0,0.001858
2026-06-07T16:28:45,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0124,710,63,773,1.252,2.0,8.0,0.001924
2026-06-07T16:28:47,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0125,698,59,757,2.1233,2.0,8.0,0.001868
2026-06-07T16:28:49,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0126,691,57,748,1.3069,2.0,8.0,0.001838
2026-06-07T16:28:50,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0127,699,62,761,1.2909,2.0,8.0,0.001894
2026-06-07T16:28:52,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0128,688,61,749,1.6986,2.0,8.0,0.001864
2026-06-07T16:28:53,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0129,688,62,750,1.2686,2.0,8.0,0.001872
2026-06-07T16:28:54,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0130,689,57,746,1.2135,2.0,8.0,0.001834
2026-06-07T16:28:55,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0131,701,55,756,1.2941,2.0,8.0,0.001842
2026-06-07T16:28:57,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0132,686,63,749,1.538,2.0,8.0,0.001876
2026-06-07T16:28:58,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0133,685,62,747,1.2962,2.0,8.0,0.001866
2026-06-07T16:29:00,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0134,685,55,740,1.4894,2.0,8.0,0.00181
2026-06-07T16:29:01,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0135,693,62,755,1.3213,2.0,8.0,0.001882
2026-06-07T16:29:03,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0136,689,73,762,1.4867,2.0,8.0,0.001962
2026-06-07T16:29:04,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0137,689,62,751,1.2208,2.0,8.0,0.001874
2026-06-07T16:29:05,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0138,700,64,764,1.6646,2.0,8.0,0.001912
2026-06-07T16:29:07,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0139,694,61,755,1.2534,2.0,8.0,0.001876
2026-06-07T16:29:08,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0140,695,73,768,1.5055,2.0,8.0,0.001974
2026-06-07T16:29:09,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0141,696,55,751,1.0331,2.0,8.0,0.001832
2026-06-07T16:29:11,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0142,683,62,745,1.7061,2.0,8.0,0.001862
2026-06-07T16:29:13,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0143,696,72,768,1.5553,2.0,8.0,0.001968
2026-06-07T16:29:14,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0144,694,62,756,1.8411,2.0,8.0,0.001884
2026-06-07T16:29:17,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0145,692,67,759,2.1462,2.0,8.0,0.00192
2026-06-07T16:29:18,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0146,691,63,754,1.2775,2.0,8.0,0.001886
2026-06-07T16:29:19,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0147,716,66,782,1.4743,2.0,8.0,0.00196
2026-06-07T16:29:21,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0148,694,74,768,1.5378,2.0,8.0,0.00198
2026-06-07T16:29:22,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0149,689,69,758,1.534,2.0,8.0,0.00193
2026-06-07T16:29:24,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0150,684,66,750,1.84,2.0,8.0,0.001896
2026-06-07T16:29:26,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0151,688,57,745,1.3092,2.0,8.0,0.001832
2026-06-07T16:29:27,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0152,699,57,756,1.3073,2.0,8.0,0.001854
2026-06-07T16:29:28,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0153,692,70,762,1.367,2.0,8.0,0.001944
2026-06-07T16:29:30,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0154,688,68,756,1.3263,2.0,8.0,0.00192
2026-06-07T16:29:31,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0155,686,61,747,1.4334,2.0,8.0,0.00186
2026-06-07T16:29:33,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0156,693,59,752,1.8399,2.0,8.0,0.001858
2026-06-07T16:29:34,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0157,694,55,749,1.6615,2.0,8.0,0.001828
2026-06-07T16:29:36,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0158,700,58,758,1.2269,2.0,8.0,0.001864
2026-06-07T16:29:37,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0159,702,67,769,1.4314,2.0,8.0,0.00194
2026-06-07T16:29:38,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0160,709,55,764,1.2112,2.0,8.0,0.001858
2026-06-07T16:29:40,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0161,696,54,750,1.1616,2.0,8.0,0.001824
2026-06-07T16:29:41,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0162,691,61,752,1.4842,2.0,8.0,0.00187
2026-06-07T16:29:42,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0163,695,63,758,1.3101,2.0,8.0,0.001894
2026-06-07T16:29:44,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0164,701,68,769,1.5463,2.0,8.0,0.001946
2026-06-07T16:29:45,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0165,699,66,765,1.4019,2.0,8.0,0.001926
2026-06-07T16:29:48,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0166,687,51,738,2.2806,2.0,8.0,0.001782
2026-06-07T16:29:49,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0167,703,49,752,1.3833,2.0,8.0,0.001798
2026-06-07T16:29:50,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0168,687,57,744,1.3756,2.0,8.0,0.00183
2026-06-07T16:29:52,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0169,707,60,767,1.419,2.0,8.0,0.001894
2026-06-07T16:29:53,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0170,689,54,743,1.2817,2.0,8.0,0.00181
2026-06-07T16:29:55,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0171,704,59,763,1.9012,2.0,8.0,0.00188
2026-06-07T16:29:56,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0172,695,59,754,1.2665,2.0,8.0,0.001862
2026-06-07T16:29:58,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0173,704,53,757,1.488,2.0,8.0,0.001832
2026-06-07T16:29:59,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0174,685,54,739,1.5114,2.0,8.0,0.001802
2026-06-07T16:30:01,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_plos_001_af_0175,697,64,761,1.5435,2.0,8.0,0.001906
2026-06-07T16:30:02,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0001,682,56,738,1.5317,2.0,8.0,0.001812
2026-06-07T16:30:04,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0002,688,81,769,1.8804,2.0,8.0,0.002024
2026-06-07T16:30:05,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0003,689,56,745,1.1879,2.0,8.0,0.001826
2026-06-07T16:30:07,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0004,703,66,769,1.3104,2.0,8.0,0.001934
2026-06-07T16:30:08,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0005,687,65,752,1.7017,2.0,8.0,0.001894
2026-06-07T16:30:10,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0006,687,59,746,1.2907,2.0,8.0,0.001846
2026-06-07T16:30:11,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0007,687,74,761,1.3723,2.0,8.0,0.001966
2026-06-07T16:30:12,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0008,710,63,773,1.28,2.0,8.0,0.001924
2026-06-07T16:30:14,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0009,712,66,778,2.021,2.0,8.0,0.001952
2026-06-07T16:30:16,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0010,707,61,768,1.1748,2.0,8.0,0.001902
2026-06-07T16:30:17,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0011,702,65,767,1.4943,2.0,8.0,0.001924
2026-06-07T16:30:19,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0012,686,63,749,1.8375,2.0,8.0,0.001876
2026-06-07T16:30:20,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0013,689,56,745,1.5303,2.0,8.0,0.001826
2026-06-07T16:30:22,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0014,700,63,763,1.3543,2.0,8.0,0.001904
2026-06-07T16:30:23,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0015,704,68,772,1.4047,2.0,8.0,0.001952
2026-06-07T16:30:25,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0016,698,52,750,1.5326,2.0,8.0,0.001812
2026-06-07T16:30:26,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0017,727,64,791,1.2024,2.0,8.0,0.001966
2026-06-07T16:30:27,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0018,700,63,763,1.3035,2.0,8.0,0.001904
2026-06-07T16:30:29,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0019,700,59,759,1.5896,2.0,8.0,0.001872
2026-06-07T16:30:31,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0020,695,67,762,1.7294,2.0,8.0,0.001926
2026-06-07T16:30:32,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0021,699,64,763,1.5332,2.0,8.0,0.00191
2026-06-07T16:30:33,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0022,711,72,783,1.3867,2.0,8.0,0.001998
2026-06-07T16:30:35,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0023,712,64,776,1.3709,2.0,8.0,0.001936
2026-06-07T16:30:37,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0024,703,76,779,1.8411,2.0,8.0,0.002014
2026-06-07T16:30:38,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0025,706,61,767,1.5327,2.0,8.0,0.0019
2026-06-07T16:30:40,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0026,693,69,762,1.5352,2.0,8.0,0.001938
2026-06-07T16:30:41,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0027,704,66,770,1.682,2.0,8.0,0.001936
2026-06-07T16:30:43,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0028,707,75,782,1.441,2.0,8.0,0.002014
2026-06-07T16:30:44,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0029,700,64,764,1.4702,2.0,8.0,0.001912
2026-06-07T16:30:46,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0030,706,56,762,1.2848,2.0,8.0,0.00186
2026-06-07T16:30:47,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0031,698,64,762,1.4709,2.0,8.0,0.001908
2026-06-07T16:30:49,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0032,693,69,762,1.5332,2.0,8.0,0.001938
2026-06-07T16:30:51,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0033,693,57,750,2.4278,2.0,8.0,0.001842
2026-06-07T16:30:53,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0034,700,64,764,1.5574,2.0,8.0,0.001912
2026-06-07T16:30:54,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0035,700,76,776,1.5334,2.0,8.0,0.002008
2026-06-07T16:30:55,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0036,695,61,756,1.2575,2.0,8.0,0.001878
2026-06-07T16:30:57,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0037,692,69,761,1.5004,2.0,8.0,0.001936
2026-06-07T16:30:58,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0038,690,66,756,1.3267,2.0,8.0,0.001908
2026-06-07T16:31:00,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0039,704,57,761,1.219,2.0,8.0,0.001864
2026-06-07T16:31:02,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0040,698,74,772,2.0534,2.0,8.0,0.001988
2026-06-07T16:31:03,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0041,703,63,766,1.8416,2.0,8.0,0.00191
2026-06-07T16:31:05,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0042,711,59,770,1.5299,2.0,8.0,0.001894
2026-06-07T16:31:06,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0043,701,63,764,1.2547,2.0,8.0,0.001906
2026-06-07T16:31:08,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0044,701,68,769,1.5551,2.0,8.0,0.001946
2026-06-07T16:31:10,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0045,703,69,772,2.0933,2.0,8.0,0.001958
2026-06-07T16:31:12,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0046,686,59,745,1.8382,2.0,8.0,0.001844
2026-06-07T16:31:13,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0047,705,64,769,1.7225,2.0,8.0,0.001922
2026-06-07T16:31:15,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0048,707,70,777,1.7089,2.0,8.0,0.001974
2026-06-07T16:31:17,part_b.keep_skip_ultra_recall,openai,gpt-4.1,exp2_elife_001_af_0049,712,75,787,1.7777,2.0,8.0,0.002024
