time,stage,provider,model,item_id,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,input_usd_per_1m,output_usd_per_1m,estimated_cost_usd
2026-06-07T14:35:06,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0165,471,101,572,1.4364,0.4,1.6,0.00035
2026-06-07T14:35:08,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0166,486,105,591,2.0512,0.4,1.6,0.0003624
2026-06-07T14:35:09,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0167,494,60,554,1.3095,0.4,1.6,0.0002936
2026-06-07T14:35:10,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0168,475,52,527,0.8086,0.4,1.6,0.0002732
2026-06-07T14:35:11,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0169,509,46,555,1.0233,0.4,1.6,0.0002772
2026-06-07T14:35:12,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0170,479,87,566,1.2355,0.4,1.6,0.0003308
2026-06-07T14:35:13,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0171,479,53,532,1.1153,0.4,1.6,0.0002764
2026-06-07T14:35:15,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0172,494,55,549,1.3011,0.4,1.6,0.0002856
2026-06-07T14:35:16,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0173,503,101,604,1.4939,0.4,1.6,0.0003628
2026-06-07T14:35:17,part_b.direct_coverage_gt,openai,gpt-4.1-mini,exp2_plos_003_af_0174,484,46,530,0.7904,0.4,1.6,0.0002672
2026-06-07T14:35:18,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0001,698,51,749,1.0668,0.4,1.6,0.0003608
2026-06-07T14:35:19,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0002,682,51,733,0.864,0.4,1.6,0.0003544
2026-06-07T14:35:20,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0003,687,54,741,0.8489,0.4,1.6,0.0003612
2026-06-07T14:35:20,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0004,691,54,745,0.8488,0.4,1.6,0.0003628
2026-06-07T14:35:21,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0005,687,54,741,0.8334,0.4,1.6,0.0003612
2026-06-07T14:35:22,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0006,701,56,757,1.1079,0.4,1.6,0.00037
2026-06-07T14:35:23,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0007,687,55,742,0.7973,0.4,1.6,0.0003628
2026-06-07T14:35:24,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0008,690,47,737,0.8138,0.4,1.6,0.0003512
2026-06-07T14:35:25,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0009,689,57,746,1.1446,0.4,1.6,0.0003668
2026-06-07T14:35:26,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0010,694,50,744,0.7208,0.4,1.6,0.0003576
2026-06-07T14:35:27,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0011,695,56,751,1.222,0.4,1.6,0.0003676
2026-06-07T14:35:28,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0012,682,59,741,1.0665,0.4,1.6,0.0003672
2026-06-07T14:35:29,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0013,684,51,735,0.9473,0.4,1.6,0.0003552
2026-06-07T14:35:30,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0014,695,49,744,0.8633,0.4,1.6,0.0003564
2026-06-07T14:35:31,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0015,691,58,749,0.9599,0.4,1.6,0.0003692
2026-06-07T14:35:32,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0016,688,55,743,0.9539,0.4,1.6,0.0003632
2026-06-07T14:35:33,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0017,694,54,748,1.0373,0.4,1.6,0.000364
2026-06-07T14:35:34,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0018,703,54,757,0.8837,0.4,1.6,0.0003676
2026-06-07T14:35:35,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0019,697,54,751,1.0372,0.4,1.6,0.0003652
2026-06-07T14:35:36,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0020,698,56,754,1.2942,0.4,1.6,0.0003688
2026-06-07T14:35:38,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0021,688,55,743,1.3857,0.4,1.6,0.0003632
2026-06-07T14:35:39,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0022,686,55,741,1.228,0.4,1.6,0.0003624
2026-06-07T14:35:40,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0023,710,58,768,1.5328,0.4,1.6,0.0003768
2026-06-07T14:35:41,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0024,699,49,748,1.1467,0.4,1.6,0.000358
2026-06-07T14:35:42,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0025,701,56,757,0.8355,0.4,1.6,0.00037
2026-06-07T14:35:43,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0026,698,57,755,0.9464,0.4,1.6,0.0003704
2026-06-07T14:35:44,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0027,694,47,741,1.0598,0.4,1.6,0.0003528
2026-06-07T14:35:46,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0028,691,52,743,1.2203,0.4,1.6,0.0003596
2026-06-07T14:35:47,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0029,682,46,728,1.2337,0.4,1.6,0.0003464
2026-06-07T14:35:48,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0030,682,57,739,0.9077,0.4,1.6,0.000364
2026-06-07T14:35:49,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0031,681,54,735,1.238,0.4,1.6,0.0003588
2026-06-07T14:35:50,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0032,692,48,740,1.2279,0.4,1.6,0.0003536
2026-06-07T14:35:51,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0033,682,46,728,0.8526,0.4,1.6,0.0003464
2026-06-07T14:35:52,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0034,692,51,743,1.1144,0.4,1.6,0.0003584
2026-06-07T14:35:53,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0035,692,53,745,0.9356,0.4,1.6,0.0003616
2026-06-07T14:35:54,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0036,686,54,740,1.0812,0.4,1.6,0.0003608
2026-06-07T14:35:55,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0037,692,55,747,1.228,0.4,1.6,0.0003648
2026-06-07T14:35:56,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0038,690,52,742,0.9218,0.4,1.6,0.0003592
2026-06-07T14:35:57,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0039,685,52,737,0.8698,0.4,1.6,0.0003572
2026-06-07T14:35:58,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0040,696,51,747,1.0465,0.4,1.6,0.00036
2026-06-07T14:35:59,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0041,687,56,743,0.9503,0.4,1.6,0.0003644
2026-06-07T14:36:00,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0042,688,49,737,0.9041,0.4,1.6,0.0003536
2026-06-07T14:36:01,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0043,690,52,742,0.8626,0.4,1.6,0.0003592
2026-06-07T14:36:02,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0044,700,57,757,1.1434,0.4,1.6,0.0003712
2026-06-07T14:36:03,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0045,699,48,747,1.0743,0.4,1.6,0.0003564
2026-06-07T14:36:04,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0046,691,54,745,0.908,0.4,1.6,0.0003628
2026-06-07T14:36:05,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0047,689,49,738,1.1345,0.4,1.6,0.000354
2026-06-07T14:36:07,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0048,702,52,754,1.5338,0.4,1.6,0.000364
2026-06-07T14:36:08,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0049,704,51,755,0.8355,0.4,1.6,0.0003632
2026-06-07T14:36:08,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0050,692,48,740,0.8298,0.4,1.6,0.0003536
2026-06-07T14:36:09,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0051,687,50,737,0.8642,0.4,1.6,0.0003548
2026-06-07T14:36:10,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0052,687,51,738,0.8882,0.4,1.6,0.0003564
2026-06-07T14:36:11,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0053,690,52,742,0.8728,0.4,1.6,0.0003592
2026-06-07T14:36:12,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0054,687,47,734,1.2288,0.4,1.6,0.00035
2026-06-07T14:36:13,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0055,695,54,749,0.9943,0.4,1.6,0.0003644
2026-06-07T14:36:14,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0056,698,52,750,0.9784,0.4,1.6,0.0003624
2026-06-07T14:36:15,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0057,691,53,744,0.8259,0.4,1.6,0.0003612
2026-06-07T14:36:16,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0058,686,53,739,1.029,0.4,1.6,0.0003592
2026-06-07T14:36:17,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0059,681,50,731,0.9116,0.4,1.6,0.0003524
2026-06-07T14:36:18,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0060,694,50,744,0.8498,0.4,1.6,0.0003576
2026-06-07T14:36:19,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0061,701,50,751,1.0345,0.4,1.6,0.0003604
2026-06-07T14:36:20,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0062,702,49,751,0.9717,0.4,1.6,0.0003592
2026-06-07T14:36:21,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0063,711,45,756,0.8709,0.4,1.6,0.0003564
2026-06-07T14:36:22,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0064,693,52,745,0.9442,0.4,1.6,0.0003604
2026-06-07T14:36:23,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0065,697,58,755,1.0485,0.4,1.6,0.0003716
2026-06-07T14:36:24,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0066,694,53,747,1.0083,0.4,1.6,0.0003624
2026-06-07T14:36:25,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0067,693,55,748,0.7969,0.4,1.6,0.0003652
2026-06-07T14:36:25,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0068,699,51,750,0.8248,0.4,1.6,0.0003612
2026-06-07T14:36:27,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0069,691,55,746,1.3207,0.4,1.6,0.0003644
2026-06-07T14:36:28,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0070,704,56,760,1.0083,0.4,1.6,0.0003712
2026-06-07T14:36:29,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0071,703,57,760,0.905,0.4,1.6,0.0003724
2026-06-07T14:36:29,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0072,694,55,749,0.834,0.4,1.6,0.0003656
2026-06-07T14:36:30,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0073,694,58,752,0.8344,0.4,1.6,0.0003704
2026-06-07T14:36:31,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0074,704,49,753,1.0051,0.4,1.6,0.00036
2026-06-07T14:36:32,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0075,688,48,736,0.7968,0.4,1.6,0.000352
2026-06-07T14:36:33,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0076,691,57,748,0.8605,0.4,1.6,0.0003676
2026-06-07T14:36:34,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0077,696,54,750,0.836,0.4,1.6,0.0003648
2026-06-07T14:36:35,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0078,692,49,741,0.7976,0.4,1.6,0.0003552
2026-06-07T14:36:35,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0079,686,48,734,0.7949,0.4,1.6,0.0003512
2026-06-07T14:36:36,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0080,690,52,742,0.9134,0.4,1.6,0.0003592
2026-06-07T14:36:37,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0081,696,62,758,1.0205,0.4,1.6,0.0003776
2026-06-07T14:36:38,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0082,688,44,732,0.9591,0.4,1.6,0.0003456
2026-06-07T14:36:39,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0083,687,49,736,1.1005,0.4,1.6,0.0003532
2026-06-07T14:36:40,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0084,697,52,749,0.9622,0.4,1.6,0.000362
2026-06-07T14:36:42,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0085,686,47,733,1.697,0.4,1.6,0.0003496
2026-06-07T14:36:43,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0086,700,51,751,0.778,0.4,1.6,0.0003616
2026-06-07T14:36:44,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0087,695,48,743,1.0599,0.4,1.6,0.0003548
2026-06-07T14:36:45,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0088,695,52,747,1.1882,0.4,1.6,0.0003612
2026-06-07T14:36:46,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0089,699,49,748,1.2645,0.4,1.6,0.000358
2026-06-07T14:36:47,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0090,705,52,757,0.99,0.4,1.6,0.0003652
2026-06-07T14:36:48,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0091,694,47,741,1.0056,0.4,1.6,0.0003528
2026-06-07T14:36:49,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0092,708,51,759,1.0393,0.4,1.6,0.0003648
2026-06-07T14:36:51,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0093,705,58,763,1.3161,0.4,1.6,0.0003748
2026-06-07T14:36:52,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0094,691,52,743,0.9105,0.4,1.6,0.0003596
2026-06-07T14:36:53,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0095,704,46,750,0.9402,0.4,1.6,0.0003552
2026-06-07T14:36:54,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0096,686,57,743,1.0114,0.4,1.6,0.0003656
2026-06-07T14:36:55,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0097,691,49,740,1.0634,0.4,1.6,0.0003548
2026-06-07T14:36:56,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0098,704,48,752,0.9201,0.4,1.6,0.0003584
2026-06-07T14:36:57,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0099,692,49,741,0.9195,0.4,1.6,0.0003552
2026-06-07T14:36:58,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0100,690,50,740,1.5338,0.4,1.6,0.000356
2026-06-07T14:36:59,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0101,694,53,747,0.9327,0.4,1.6,0.0003624
2026-06-07T14:37:00,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0102,704,50,754,0.8304,0.4,1.6,0.0003616
2026-06-07T14:37:01,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0103,714,58,772,0.8675,0.4,1.6,0.0003784
2026-06-07T14:37:02,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0104,690,65,755,1.4717,0.4,1.6,0.00038
2026-06-07T14:37:03,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0105,702,59,761,0.9177,0.4,1.6,0.0003752
2026-06-07T14:37:04,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0106,699,56,755,1.0941,0.4,1.6,0.0003692
2026-06-07T14:37:05,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0107,700,62,762,1.0482,0.4,1.6,0.0003792
2026-06-07T14:37:07,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0108,695,53,748,1.727,0.4,1.6,0.0003628
2026-06-07T14:37:08,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0109,711,62,773,1.4331,0.4,1.6,0.0003836
2026-06-07T14:37:10,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0110,704,52,756,1.3281,0.4,1.6,0.0003648
2026-06-07T14:37:11,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0111,705,56,761,1.535,0.4,1.6,0.0003716
2026-06-07T14:37:12,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0112,706,51,757,1.0647,0.4,1.6,0.000364
2026-06-07T14:37:14,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0113,708,55,763,1.6946,0.4,1.6,0.0003712
2026-06-07T14:37:15,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0114,695,46,741,1.1478,0.4,1.6,0.0003516
2026-06-07T14:37:16,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0115,688,49,737,1.0903,0.4,1.6,0.0003536
2026-06-07T14:37:17,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0116,688,57,745,1.0245,0.4,1.6,0.0003664
2026-06-07T14:37:18,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0117,694,53,747,1.0075,0.4,1.6,0.0003624
2026-06-07T14:37:20,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0118,701,60,761,1.9539,0.4,1.6,0.0003764
2026-06-07T14:37:21,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0119,690,49,739,0.9684,0.4,1.6,0.0003544
2026-06-07T14:37:22,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0120,685,54,739,1.0513,0.4,1.6,0.0003604
2026-06-07T14:37:23,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0121,696,54,750,0.8302,0.4,1.6,0.0003648
2026-06-07T14:37:24,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0122,699,52,751,0.8953,0.4,1.6,0.0003628
2026-06-07T14:37:25,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0123,686,53,739,1.046,0.4,1.6,0.0003592
2026-06-07T14:37:27,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0124,688,52,740,1.7084,0.4,1.6,0.0003584
2026-06-07T14:37:28,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0125,696,56,752,0.8462,0.4,1.6,0.000368
2026-06-07T14:37:29,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0126,697,56,753,1.596,0.4,1.6,0.0003684
2026-06-07T14:37:30,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0127,695,57,752,0.7848,0.4,1.6,0.0003692
2026-06-07T14:37:31,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0128,683,58,741,0.8027,0.4,1.6,0.000366
2026-06-07T14:37:32,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0129,708,56,764,0.8595,0.4,1.6,0.0003728
2026-06-07T14:37:33,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0130,691,58,749,0.8782,0.4,1.6,0.0003692
2026-06-07T14:37:33,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0131,715,55,770,0.8672,0.4,1.6,0.000374
2026-06-07T14:37:34,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0132,694,52,746,0.7808,0.4,1.6,0.0003608
2026-06-07T14:37:35,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0133,685,52,737,0.8438,0.4,1.6,0.0003572
2026-06-07T14:37:36,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0134,687,62,749,0.9159,0.4,1.6,0.000374
2026-06-07T14:37:37,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0135,703,63,766,1.2049,0.4,1.6,0.000382
2026-06-07T14:37:38,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0136,694,54,748,1.0555,0.4,1.6,0.000364
2026-06-07T14:37:39,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0137,688,54,742,0.9547,0.4,1.6,0.0003616
2026-06-07T14:37:40,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0138,694,53,747,0.979,0.4,1.6,0.0003624
2026-06-07T14:37:41,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0139,694,45,739,1.0406,0.4,1.6,0.0003496
2026-06-07T14:37:42,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0140,699,60,759,1.0554,0.4,1.6,0.0003756
2026-06-07T14:37:44,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0141,692,51,743,1.2261,0.4,1.6,0.0003584
2026-06-07T14:37:44,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0142,703,60,763,0.9095,0.4,1.6,0.0003772
2026-06-07T14:37:45,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0143,695,60,755,0.9976,0.4,1.6,0.000374
2026-06-07T14:37:47,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0144,695,60,755,1.0689,0.4,1.6,0.000374
2026-06-07T14:37:48,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0145,698,46,744,1.0053,0.4,1.6,0.0003528
2026-06-07T14:37:48,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0146,695,57,752,0.9476,0.4,1.6,0.0003692
2026-06-07T14:37:49,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0147,705,57,762,0.9504,0.4,1.6,0.0003732
2026-06-07T14:37:50,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0148,704,56,760,0.9781,0.4,1.6,0.0003712
2026-06-07T14:37:51,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0149,694,48,742,0.9003,0.4,1.6,0.0003544
2026-06-07T14:37:53,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0150,687,51,738,1.7668,0.4,1.6,0.0003564
2026-06-07T14:37:54,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_plos_001_af_0151,697,57,754,1.092,0.4,1.6,0.00037
2026-06-07T14:37:55,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_elife_001_af_0001,696,66,762,1.1161,0.4,1.6,0.000384
2026-06-07T14:37:56,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_elife_001_af_0002,689,50,739,0.8239,0.4,1.6,0.0003556
2026-06-07T14:37:57,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_elife_001_af_0003,703,62,765,0.9635,0.4,1.6,0.0003804
2026-06-07T14:37:58,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_elife_001_af_0004,704,61,765,1.3527,0.4,1.6,0.0003792
2026-06-07T14:37:59,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_elife_001_af_0005,695,59,754,0.9053,0.4,1.6,0.0003724
2026-06-07T14:38:00,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_elife_001_af_0006,718,59,777,1.0733,0.4,1.6,0.0003816
2026-06-07T14:38:02,part_b.keep_skip_ultra_recall,openai,gpt-4.1-mini,exp2_elife_001_af_0007,708,67,775,1.3806,0.4,1.6,0.0003904
